like1,parclab,parcf,parcr,parcw,parcl,parcs,parclspan,parlma,parf_auto,parf_fol,parf_lab,parTheta,partheta_min,partheta_woo,partheta_roo,partheta_lit,partheta_som,pard_onset,parcronset,pard_fall,parcrfall,parCI,parlidf,parcab,parRUB,parRdsc,parCB6F,pargm,parBallBerrySlope,parBallBerry0,chain
0.94213945,427.86343,10.167736,1176.5549,24166.236,-95.76213,20792.373,1.7889158,94.16074,0.32577184,0.33799705,0.47046572,0.07209184,0.0036117658,0.00034960225,0.001492043,-0.0005904403,0.00015206888,173.08282,48.702644,274.79495,12.415799,0.8486394,49.182,69.05,42.58334,0.003146161,78.9246,1.0699475,4.311886,0.071562566,0.0
0.3239801,343.23904,8.824696,1241.8932,27437.697,-173.88028,36409.64,1.3746158,122.14227,0.3359132,0.34962323,0.43302965,0.061562646,0.0043305242,0.00023427949,0.0025601257,0.0011242733,9.8619006e-05,140.15591,58.122375,248.07932,11.227554,0.76293886,59.43699,47.368374,64.18683,0.0027383952,72.57354,0.6984437,6.3489113,0.13723563,0.0
0.14567462,205.42334,9.436356,1437.7109,38904.47,-85.10621,23875.498,1.5950303,114.42812,0.30859938,0.34545103,0.5514634,0.06654463,0.00477918,0.0003635149,0.0035089387,0.0011504433,8.9586145e-05,155.47243,43.606255,260.70984,30.06066,0.8434293,59.23628,67.584984,49.64079,0.0032523824,108.34062,0.28179422,4.4810576,0.19183044,0.0
0.99300516,587.3995,8.667906,1060.7485,13296.379,48.998028,13881.844,2.486318,127.867226,0.2784765,0.30137154,0.5936957,0.07570771,0.0056409556,0.00028793068,0.0032660188,0.0015843424,-7.0568414e-05,183.73438,41.7939,261.3325,54.49148,0.87656265,57.046932,71.16036,44.01389,0.00325694,88.35547,1.060543,6.303169,0.020563114,0.0
0.19366342,228.9849,8.8972,1133.7543,20762.066,-197.49039,33095.402,2.0667493,127.47401,0.35565615,0.3454939,0.41604212,0.07565798,0.0042710965,0.00029385547,0.00095021515,-0.00012143175,5.518906e-05,174.24617,54.19604,271.8185,0.43160456,0.82410216,66.54629,60.738472,60.92804,9.8165125e-05,82.43827,-0.24027048,6.080182,0.30782104,0.0
0.43867505,417.43985,8.399944,1026.8414,15204.41,79.52569,31593.613,1.6942551,114.94004,0.35248664,0.38125023,0.5233746,0.07650108,0.0034827762,0.00013562865,0.00316061,0.0010502688,7.17693e-05,162.70308,42.673435,265.46136,29.981655,0.9064305,54.81574,53.67232,47.581017,0.002239591,82.035706,0.7750124,4.9420733,0.03816015,0.0
inf,262.43542,9.035352,1131.0709,19873.28,474.28534,27220.22,0.424571,124.46245,0.36362806,0.2780836,0.5437831,0.059934378,0.005080679,0.0002842333,0.0027518242,-0.00022221413,6.615686e-05,182.08852,37.39543,254.66452,32.283733,0.8759123,62.056034,46.223923,39.25911,0.0016116635,82.00934,0.77043563,5.4465275,0.20934318,0.0
0.54338515,222.35425,8.884056,1220.3767,35695.992,203.48491,33694.383,1.9904325,119.00401,0.3007698,0.32592124,0.53042275,0.06107612,0.0044267606,0.00015424936,0.003926936,-0.00057883136,7.243532e-05,155.19261,34.960712,267.7721,52.177883,0.77498436,58.874863,72.34308,58.77926,0.0028828632,62.513107,0.477676,7.494752,0.06192467,0.0
inf,498.93372,11.184859,1254.1173,40346.71,59.58854,25083.51,-0.017410008,120.46512,0.28121144,0.32414925,0.46146783,0.06982525,0.0043910136,0.00011973979,0.0032588462,0.0007557542,-3.5478242e-05,142.54042,54.373882,190.44261,27.463106,0.8897093,53.97153,67.496414,59.04435,0.0027940676,74.50096,1.3999747,4.278641,0.15888692,0.0
inf,651.0943,10.538124,1077.4569,11247.589,-77.353966,33067.336,0.17064343,128.9627,0.3497177,0.33829883,0.50339013,0.07719688,0.0026420879,0.00018258244,0.004457212,-0.0015970673,-0.00011655894,150.74652,50.04849,239.65074,35.337696,0.82701963,56.539093,59.82594,53.43819,0.003731471,83.36466,0.30828166,7.981045,0.04977174,0.0
inf,61.522667,10.016179,1202.6193,9028.86,85.49984,24692.525,0.8591674,142.59573,0.3922971,0.28913406,0.45835036,0.07484091,0.0038872885,0.0002549713,0.004208986,0.002444241,4.2717045e-05,116.28541,43.303455,264.70026,12.660643,0.8503851,54.01003,61.75115,32.80659,0.0019441665,62.77215,0.30037528,5.444685,0.16389821,0.0
inf,511.02942,10.43112,1218.124,28036.447,-93.67575,40106.17,0.47779357,104.83937,0.33685207,0.2755795,0.56747556,0.06715598,0.004873223,0.00024906616,0.005129237,-0.0019170459,-4.043361e-06,173.19809,29.94628,240.72127,33.278526,0.89343184,62.631527,49.09903,53.208412,0.0036227882,87.761566,0.3731225,8.263997,-0.0016920543,0.0
0.667338,236.80554,9.296769,1267.2501,20158.545,114.91559,37426.15,1.5283431,136.20398,0.33150223,0.413308,0.4979913,0.07299865,0.0051451223,0.00014062187,0.0049206307,-0.0012489929,-4.966558e-05,161.76505,27.247385,243.78052,29.44359,0.8230232,57.404716,60.409134,64.18652,0.0026581157,79.72682,-0.3085165,5.984305,0.10088813,0.0
0.89436746,433.71408,9.679058,1166.2324,11033.869,68.11322,40436.07,1.3798382,129.73181,0.4006454,0.3306529,0.48107088,0.06643934,0.003887945,0.00023799417,0.0047295066,0.0010531439,-9.772149e-05,174.19765,45.973522,228.95474,-5.26056,0.88568145,60.400414,61.279514,42.334953,0.0027205446,62.40922,1.0788839,5.059261,0.14096612,0.0
0.018590992,625.9287,10.783019,929.6181,26085.668,-226.63245,28146.29,1.2966009,135.98021,0.39793393,0.31879103,0.49129412,0.06352432,0.004005185,0.00020315379,0.0034264359,-0.00018842434,5.942043e-05,192.03346,46.436493,259.65298,22.198446,0.86992943,55.51396,63.577778,61.38967,0.0008474365,107.405426,0.18350017,7.208622,0.14831646,0.0
inf,248.60538,9.440779,1253.0287,19782.467,91.20843,33282.457,0.31989345,122.515785,0.42197222,0.32282424,0.41122967,0.071117274,0.0049905083,0.00017229751,0.004149256,-0.00079798105,6.7011847e-06,168.38548,33.337147,253.7263,14.82136,0.8832933,50.62909,50.58563,40.535393,0.0014881437,88.96688,0.69032055,5.81727,0.009898025,0.0
0.7364642,61.318886,8.658517,1203.9335,30098.879,282.06543,19467.248,1.2026042,125.69916,0.30214727,0.30062944,0.42686635,0.07032721,0.003757578,0.00014207022,0.003339012,0.0008140385,2.0562207e-05,171.38893,44.953354,266.065,50.186665,0.81112176,60.03965,62.630764,52.901577,0.0025427972,74.50877,1.3586186,6.3025813,0.028413748,0.0
0.24832778,667.7508,10.9555025,1335.3043,22074.299,-175.2137,14414.457,1.6946868,122.29103,0.37883052,0.33824214,0.50458646,0.062504575,0.004377332,0.00024392149,0.0036452096,-0.0007511909,9.049424e-05,162.58255,57.76111,251.26958,30.075542,0.83431363,57.94019,68.59727,34.364048,0.0036086072,77.178505,1.6589365,6.111808,0.14434282,0.0
0.2681744,361.5798,10.656617,1422.2517,6823.9526,214.76837,28007.812,2.7264707,116.58311,0.2763046,0.3798788,0.45434988,0.07205879,0.004583527,0.000369682,0.003881501,-0.0011457361,0.000110596695,196.03911,33.119232,250.16168,21.664053,0.8518443,64.626945,60.818436,53.136314,0.003385507,60.69053,1.2696855,5.762657,0.19610955,0.0
0.9273852,179.01842,12.407056,1303.9772,24787.01,-258.49973,32416.879,1.606386,108.47402,0.3966132,0.34562755,0.5284614,0.06191925,0.002854178,0.00030129502,0.0022656333,0.0016103609,0.00015209123,177.86339,36.387386,261.20612,3.519464,0.8340279,61.517933,58.887623,53.499985,0.0021122051,73.56595,0.6421889,6.6638174,0.12091101,0.0
0.9708763,385.45926,10.550799,1084.9835,36370.99,138.30254,43698.61,2.8934186,125.59583,0.34438488,0.25393924,0.46049863,0.06905608,0.004828591,0.0001146579,0.0011663756,0.0009256258,-5.0582134e-05,137.8823,38.850655,265.8113,35.249203,0.844822,54.813366,67.7159,46.0058,0.0048149405,94.85837,0.92814624,7.0043736,0.11148442,0.0
0.53807443,633.59045,8.647388,1042.822,30332.105,-16.894506,12742.6455,1.5487723,120.814575,0.30931956,0.2655197,0.4799468,0.057986528,0.0046463166,0.00026745792,0.004664207,-0.0002898934,4.2468517e-05,141.90422,40.120144,260.04382,14.202717,0.82899797,58.317764,53.942974,54.155907,0.0045068446,80.67665,0.9468456,4.3345795,0.020466268,0.0
inf,599.6968,8.740068,1064.2576,29608.383,-301.25977,26269.76,0.6875884,114.92524,0.37311307,0.42052546,0.54553676,0.063943826,0.0056921095,0.00033139365,0.0027366537,0.0010008971,-9.8263035e-06,160.34494,34.77113,268.39673,21.908854,0.84633434,59.370686,60.81039,52.43668,0.0031178226,79.606636,0.8152171,6.9751325,0.31418937,0.0
0.3722,359.49457,9.85541,997.7403,29572.037,-45.28116,-3285.244,1.5901971,129.35359,0.3474813,0.33202848,0.4783113,0.06797519,0.0031107736,8.300577e-05,0.0025797929,-0.0005696662,-1.6302456e-05,164.35378,37.65561,214.42201,37.05771,0.87732893,61.801144,63.29904,53.53521,0.0031315915,73.805084,1.0227547,3.5254261,0.16301043,0.0
0.9913935,312.37988,10.481735,1123.6335,7407.3037,-225.29433,32844.094,3.0284882,120.017426,0.29236066,0.26407155,0.43251207,0.0788756,0.004042877,0.0001731967,0.0016871358,0.00055410346,0.00015184237,148.16022,35.43846,274.89178,51.54755,0.8090536,59.845688,65.907555,62.548626,0.0038686853,81.5544,0.75102395,4.7685037,-0.08598032,0.0
inf,-33.82073,9.160112,1509.9187,29430.459,-76.37405,17172.928,0.8486928,123.12183,0.3561359,0.29045042,0.51215607,0.064357206,0.004305529,0.00010737174,0.0058399197,0.002020839,8.190518e-05,169.83818,43.687695,228.87495,28.282478,0.9006459,61.759796,59.539997,50.001328,0.0024345156,73.56954,1.0220261,5.451502,-0.040893666,0.0
0.0073173675,544.07874,10.941717,1458.1002,21369.652,-165.85252,12662.334,2.6198459,120.68792,0.34607002,0.36921343,0.4378553,0.06993133,0.0038838114,0.0003202892,0.0037193133,-0.00048224768,1.1565203e-06,175.9587,28.09696,240.60963,38.189312,0.80864143,55.389133,55.988842,66.26019,0.0005948685,72.07849,0.5213248,4.5838,0.03802333,0.0
0.44050786,678.0814,9.31221,1304.4117,13521.259,79.41478,13408.882,1.040178,119.83528,0.37630054,0.2914426,0.5179123,0.06443662,0.0038937023,5.487187e-06,0.002237677,0.00015806085,0.00014044798,163.52998,45.92934,216.82353,48.416527,0.91273034,63.191498,66.72464,52.929356,0.004654076,88.01417,1.694398,6.573629,0.32104564,0.0
0.809426,423.8629,12.65256,762.352,15017.227,-204.55827,34737.36,1.1911179,122.59297,0.34543696,0.373956,0.49266002,0.075928874,0.0048935385,0.00015160286,0.0040841987,0.0009283893,-7.190037e-05,151.49269,29.126862,250.5665,9.820074,0.85701996,65.9644,74.26103,50.019485,0.0038094337,75.56965,0.824432,7.547749,0.14702927,0.0
inf,704.40845,10.1634655,1334.789,15946.213,-1.3416977,46474.137,0.97494954,105.94371,0.34172577,0.39550418,0.50530964,0.06495484,0.005752376,0.000500435,0.0041905507,-9.874018e-05,-2.949795e-05,195.76355,41.74471,283.2204,15.0936365,0.8448232,64.398636,51.165993,47.43168,0.002712573,80.9587,0.5024445,6.556438,-0.04238461,0.0
2.1373182e-06,192.63713,10.414538,1504.6783,28975.955,-99.21063,-3164.3096,1.5477124,117.41006,0.40222144,0.35497084,0.43476817,0.07375587,0.0035892017,2.452042e-05,0.0027484738,0.0020486251,-9.542645e-05,170.3368,50.05164,259.63806,32.55614,0.90843004,50.539635,61.699802,51.509052,0.0035783,82.6657,0.84582025,9.095754,0.1354263,0.0
inf,333.8771,10.73253,1065.2477,16900.219,46.893967,17467.746,0.64397854,102.72347,0.3489999,0.37230453,0.3941757,0.06674691,0.004066695,1.9629335e-05,0.0016855302,0.00014502816,7.213438e-05,177.36201,42.19071,221.54793,40.910416,0.8401307,59.39421,49.611477,27.627264,0.003876336,70.01778,0.28719184,6.0012627,0.09211387,0.0
0.06533669,497.479,9.471411,1688.2197,32826.426,-3.2542722,24137.643,1.3707666,116.95906,0.31737903,0.350405,0.55240047,0.05980545,0.0052153026,0.00012875718,0.001568517,0.0010795142,7.951535e-05,186.21191,46.077976,256.03033,23.5016,0.8490635,60.74052,55.633778,51.145603,0.0028041224,89.64742,0.1283629,6.940153,0.29498836,0.0
0.4219394,290.1167,9.370133,1212.348,26073.688,-231.4848,29010.5,2.0109336,120.57567,0.3025731,0.23051783,0.50641495,0.065833226,0.0056912126,0.00017913742,0.003831309,-0.0017891462,-4.0401734e-05,178.64252,38.89368,265.73544,22.364656,0.86392486,65.805435,56.79959,63.08637,0.0028468445,93.816536,0.949913,4.153451,0.03281117,0.0
0.72319204,586.3988,9.544523,1565.4725,8394.717,-282.16544,27403.541,1.2806417,109.914734,0.29852337,0.33395594,0.4754625,0.07630104,0.0057349456,0.00016102298,0.0035822268,6.414581e-05,0.0001481722,163.91176,46.814613,237.37082,40.65785,0.866818,63.17065,56.293385,64.01734,0.0037568323,75.43501,0.87999564,3.4172068,0.10873349,0.0
0.20176789,659.0481,9.147992,1468.1598,22106.367,19.974325,26040.547,1.569121,115.71671,0.37988433,0.36820394,0.49291733,0.07929409,0.0047785863,0.00028579377,0.0025085865,0.0009534005,-2.4800634e-05,153.95302,35.427444,247.5845,31.221357,0.87565273,77.59893,51.834988,43.105587,0.0027348013,74.83691,0.90242547,5.6114235,0.3130309,0.0
0.86856353,127.3677,9.279108,1253.8644,22952.691,184.9517,24318.6,1.6421249,129.90717,0.26438835,0.30505833,0.5786724,0.07201599,0.0052977423,0.00026535083,0.0037161948,0.0012664653,-0.00012744089,164.45113,43.496395,247.44629,18.308468,0.89349145,65.45262,60.923367,34.63143,0.0022139838,70.3986,1.7532203,7.779708,-0.024505096,0.0
0.014105942,527.54474,9.056529,1146.5001,20448.393,-155.51404,21928.416,1.754215,120.35312,0.29994926,0.4021596,0.40407485,0.063860916,0.0038842987,0.00016279165,0.004782204,-0.0015009262,8.15991e-05,195.21945,44.020473,254.97067,22.906311,0.8759652,58.7699,53.000904,44.284943,0.0050204494,99.96348,0.76880306,7.532046,0.13143323,0.0
0.10456269,86.1109,10.039922,1325.5216,21229.996,12.177884,18634.703,1.6923785,103.28729,0.3029505,0.33619446,0.51389164,0.080295295,0.0035564196,0.00026314202,0.005316732,-0.001280599,0.000101140875,173.41289,32.278706,256.14914,29.2586,0.8996309,56.58479,61.7925,31.71792,0.003369087,79.91357,0.2178749,7.5772943,0.30163145,0.0
0.39414865,138.39352,9.636134,1119.4329,25943.73,176.40523,15998.894,2.7556877,120.186615,0.3186126,0.40441072,0.54491484,0.06630242,0.0034937398,0.00016361412,0.0033668724,-5.915774e-05,5.1490995e-05,179.00702,45.014187,228.41277,11.583466,0.8417322,63.660595,70.73688,50.75718,0.0018140685,88.15654,1.0276057,4.9827204,0.20591769,0.0
0.9905527,471.36713,10.230854,1274.7665,20339.361,-68.92778,44262.137,1.072562,119.80552,0.35905957,0.35029447,0.46539968,0.059312887,0.0034799154,0.00030287873,0.0022320927,-0.00016691738,0.0001701961,180.47206,45.573227,212.99979,18.215086,0.9073126,70.70501,46.106552,29.29299,0.0009937396,94.41144,0.58010817,4.0570784,0.123522304,0.0
0.28134972,248.68596,10.6056795,1314.4258,30555.082,77.85559,27811.197,1.7434336,115.15003,0.35492337,0.30818063,0.4582925,0.06382916,0.005010883,0.00032398672,0.0034050748,0.0010549232,8.22579e-05,169.55649,35.839413,236.46553,21.02105,0.81884366,54.549847,58.929054,60.303703,0.001698297,93.6797,-0.038333744,4.324866,0.22033091,0.0
inf,-188.97139,10.561405,1010.15985,23232.947,196.66359,10859.777,0.88342285,117.63017,0.32675883,0.32207093,0.5183343,0.06984484,0.002510752,0.00034748102,0.004522944,-0.00051688676,-0.00018433885,179.84279,31.37172,262.2659,11.007274,0.838213,71.60505,41.20676,54.474403,0.0036791097,64.70078,0.10366406,5.200535,0.057205133,0.0
0.07993171,493.7949,10.426381,1334.0302,19685.553,-12.170613,10270.7,2.1980915,93.62738,0.35319662,0.3191653,0.50223184,0.08083495,0.0034595726,0.00030775336,0.0032411176,0.00043285397,1.8069653e-05,173.75903,60.08238,231.62547,21.538126,0.86892354,62.040825,73.14716,64.88354,0.0041443985,94.9527,0.6513925,4.90577,0.09729968,0.0
0.22539215,612.4875,10.081543,1245.2445,20447.094,-204.89735,36418.57,1.6829258,122.29867,0.2928461,0.3288952,0.549201,0.07031277,0.002305814,0.00013583129,0.0027864398,0.0010196784,-6.5085364e-06,200.55235,40.200516,233.14638,25.181435,0.85882,58.40421,64.562,56.365532,0.0032446873,103.69293,1.5903312,4.170734,0.076948896,0.0
0.26754764,533.3217,10.748281,1291.0521,-545.43164,-158.22263,28049.818,1.6270491,119.37972,0.31925616,0.40885293,0.4852489,0.07293958,0.0019729547,0.00032147285,0.0040249787,-0.00034247828,8.954627e-05,163.13374,53.023216,219.38823,31.69366,0.8843432,70.67913,58.430775,47.227047,0.002717579,83.96988,0.5665953,3.168805,-0.10373885,0.0
0.391429,510.76343,10.862694,1229.2356,25035.908,71.86217,16600.734,2.2641542,130.51312,0.30808306,0.27497578,0.5244492,0.07383153,0.002616898,0.00021108004,0.003428551,-0.00029050713,-8.5026906e-05,151.89291,55.073807,225.09265,36.191307,0.82460797,58.9819,75.47997,50.60022,0.0032563983,75.059845,0.43622592,5.814706,0.006127628,0.0
0.47074005,278.2303,9.58404,1049.0736,29911.633,-83.878716,25043.842,2.2262166,114.785034,0.43589655,0.33837658,0.5506262,0.07457111,0.0046209786,0.000112827285,0.004390031,0.00077745883,-3.2576074e-05,144.99529,48.33982,263.81308,26.037882,0.85449183,58.99104,76.63281,56.317978,0.0022823834,98.228775,0.33647552,6.7036247,0.23301768,0.0
0.9087476,492.4177,10.511177,1313.9833,34397.207,45.33228,45150.914,1.933976,105.43275,0.36467004,0.3159768,0.5213663,0.068651386,0.003519074,0.000189913,0.003328923,-0.00031461273,-5.686412e-05,141.47533,47.25516,243.331,23.36248,0.8436083,64.559326,59.25481,70.253204,0.0025000204,84.50148,0.98547906,7.393586,0.24349628,0.0
0.68139684,299.01984,10.549263,960.4012,33776.684,8.582456,41744.348,1.10574,103.60261,0.3435428,0.3681269,0.5238734,0.0667524,0.0046878383,0.00028290768,0.004411653,0.0015603008,7.281532e-05,180.37846,35.144608,248.2267,30.032782,0.80709696,59.469288,56.45624,46.84967,0.004655816,82.317345,0.43591788,3.8838787,-0.013047711,0.0
0.023957353,569.3464,9.507393,1383.6255,11799.707,87.88461,29958.13,1.3459312,114.14542,0.3745748,0.38405836,0.52744955,0.06762571,0.003345008,0.00032950417,0.004296071,6.578915e-05,6.1347e-05,174.90645,55.79747,242.64233,25.640594,0.8924854,63.88215,59.66823,51.055904,0.0038555134,106.52092,0.6226995,5.3927827,0.19533242,0.0
0.6445195,305.69174,9.3760395,885.6565,6828.7793,-162.84682,19357.414,2.1188774,125.52491,0.36952084,0.34528115,0.55476403,0.06044208,0.0049539767,0.00040593825,0.002997,-0.00062511675,4.599116e-05,143.3431,41.06822,251.162,58.121338,0.803682,58.867523,54.05629,56.70647,0.003083074,98.758224,1.0824143,4.476763,0.090699576,0.0
0.7853766,411.9657,8.692402,1370.5328,32957.156,-142.71538,21292.77,1.6417255,123.20545,0.35969347,0.32519722,0.52023333,0.06759873,0.0054711252,0.00012426673,0.0026576812,0.0007326711,-0.00012610077,184.33488,42.167866,243.51804,1.081168,0.8054478,59.03132,75.98269,69.69473,0.0033941495,80.14907,1.9787258,4.787299,-0.009392172,0.0
0.059861,573.60913,9.455869,1492.6654,9783.437,308.76947,27547.443,2.1884997,122.389755,0.33094725,0.37187,0.48482785,0.07443655,0.004991664,0.00026438068,0.0021061173,0.00019186112,4.70971e-06,160.48334,45.484516,229.60817,38.470146,0.8914885,63.483395,63.399426,51.88342,0.0023375363,94.02519,0.60738623,7.3300743,0.2890881,0.0
inf,310.23016,9.567557,1266.6208,1715.0587,-254.73343,27707.168,0.94158566,118.29255,0.32389042,0.28299752,0.5060048,0.0651394,0.0040947488,0.0003309491,0.0030435808,0.0003734599,-3.8894934e-05,147.5291,40.077015,258.43585,25.320885,0.8184579,52.221287,54.605904,42.274742,0.0033179047,73.73943,-0.53139657,6.1923113,0.086117044,0.0
0.057393007,600.0285,9.874773,1193.9044,8477.285,190.28418,19526.578,2.6341953,116.26051,0.271404,0.37371612,0.5186593,0.066292815,0.0046598446,0.0003456392,0.0036669325,-0.00024535603,-8.694091e-06,178.98024,57.078796,238.1611,20.209854,0.84002006,58.102978,63.46636,59.824497,0.0036016395,102.32262,0.7471054,6.4191504,0.04250075,0.0
0.49014255,655.97125,10.51019,1094.1665,29162.697,275.9789,32611.262,1.1601855,119.5646,0.24244663,0.33211783,0.43014064,0.069031484,0.003016469,0.00029747825,0.004433917,0.00011931458,-1.3843178e-05,185.32219,59.00195,222.1519,15.388574,0.8567261,54.8887,53.01506,67.54891,0.002699357,76.62362,1.2830082,5.519277,0.0033991418,0.0
inf,218.1352,9.508875,985.82513,10084.17,14.236683,18007.328,0.5172643,110.99103,0.3388276,0.36659795,0.55864125,0.067602344,0.0041864635,0.00023068515,0.0041246302,2.6075173e-05,-3.7683327e-05,209.51407,43.643112,252.69527,8.243175,0.84472775,62.68673,74.28245,39.95686,0.0028238979,91.63934,1.2691896,4.547521,-0.04379424,0.0
0.9779157,306.17737,11.265075,1579.1381,30525.402,-357.87778,29645.896,2.2601783,109.688774,0.3348206,0.40885997,0.5975694,0.0790777,0.005905985,0.00027773654,0.0026906475,0.00010912335,-5.263773e-05,203.07217,55.76833,268.86963,41.103786,0.7586621,65.71137,57.198612,54.096523,0.0030922594,86.850876,0.98299295,5.9124994,0.18656985,0.0
0.96938705,255.64543,9.105137,1221.8356,28063.764,-317.99533,24200.08,2.1220489,120.62636,0.34875655,0.41185603,0.44520223,0.07424692,0.0054872837,0.00036148893,0.0030782488,0.00066145207,-0.00012972772,176.68704,49.495354,272.11435,32.900173,0.8257822,60.09547,61.072052,54.535034,0.0007454569,88.67733,0.51595545,6.453058,-0.0043194313,0.0
0.0012336234,461.2916,10.786143,1274.8074,21811.082,-62.950798,9091.952,1.2908605,107.49965,0.307101,0.29365927,0.5230724,0.069457024,0.0043619885,0.00027333462,0.0042695845,-0.0011899333,0.00010900429,181.93771,47.401264,247.02171,30.648756,0.82223,65.72236,63.37548,37.90737,0.004000981,76.49591,1.3393477,6.5298095,-0.1754024,0.0
