pft,sw,par,ta,vpd,wds,lai,sza
4,110.506,211.7855,22.06,0.5704,3.524,4.800000000000001,42.41871020573596
4,-2.2175,0.0,22.243,10.86375,2.9135,4.1000000000000005,90.0
4,74.0,128.7975,6.008,3.3766,3.742,0.7000000000000001,77.58640666136802
4,640.692,1091.1575,22.86,8.18365,3.911,5.5,40.7037444631043
4,-0.493,0.0,13.61,1.2251,2.654,0.7000000000000001,90.0
4,770.2235000000001,1288.3635,19.42,9.53525,2.675,4.9,43.21
4,65.305,107.0595,5.368,0.00895,2.226,5.6000000000000005,90.0
4,106.718,191.098,6.532,1.3077,2.6195,0.4,48.41639782877208
4,657.1105,1119.201,19.01,5.19265,1.5075,3.7,47.39812231677238
4,229.701,396.1555,13.41,0.02315,1.1755,1.0,69.8097603674883
4,473.224,751.581,22.365,4.5456,1.5845,4.800000000000001,69.33661987051497
4,780.581,1301.076,19.51,10.81045,2.0465,4.7,48.835483722588606
4,478.5445,802.082,21.69,2.56075,1.403,4.5,63.17065581816188
4,297.478,510.6295,18.27,6.930949999999999,2.0705,6.2,51.26716096062598
4,557.197,757.9095,-0.0409999999999999,1.3083,2.0205,0.5,64.58193627738741
4,496.3655,844.332,14.315,4.11685,3.567,1.1,46.86294532165212
4,-4.4350000000000005,0.0,0.8055,2.4484,3.46,0.3,90.0
4,169.6695,284.1945,12.22,4.677350000000001,2.979,4.800000000000001,55.53185637883595
4,41.812,78.7675,5.649,0.11835,1.8715,1.6,67.76247905567328
4,126.513,227.224,2.877,0.01145,1.424,0.4,68.97685963426551
4,336.5745,464.22,-1.889,1.56525,2.0315,4.0,68.83775455923463
4,357.47,576.8045,26.08,16.2405,2.5865,4.800000000000001,59.47021843609164
4,282.291,466.206,18.115,0.3334,1.5935,4.5,73.31977310694943
4,-0.748,0.0,7.0545,0.30185,2.4375,4.6000000000000005,90.0
4,175.385,264.766,0.3495,1.5741,2.144,0.1,73.88515798903661
4,151.869,245.296,-3.8605,1.41705,4.8435,0.2,71.46876850164716
4,-1.016,0.0,0.3935,1.9805,2.782,0.5,90.0
4,107.2395,180.9835,0.082,2.68075,3.418,0.2,74.37111395376057
4,340.2685,523.6179999999999,2.8605,2.8293,3.172,0.5,66.25506883366403
11,659.9,1440.0,32.3,1.1015,1.845,0.9,48.93906834120355
11,847.0,1920.0,31.635,1.805,5.2805,0.2,8.32270656440657
11,0.0,0.0,23.665,0.11,0.6955,0.3,90.0
11,334.75,831.5,31.405,1.327,3.69,0.6000000000000001,35.74265532691622
11,698.25,1545.5,32.0555,1.6,4.928,0.7000000000000001,36.97079103049642
11,77.2,185.05,30.085,1.0,1.361,0.6000000000000001,73.57438580581092
11,566.8,1303.5,32.6,1.7155,1.145,0.6000000000000001,35.282287340353555
11,0.0,0.0,24.35,0.6305000000000001,1.5,0.9,90.0
11,181.2,435.5,31.4,1.2315,1.855,0.5,8.32270656440657
11,100.25,207.95,26.835,1.3005,4.265000000000001,0.5,72.69234119752615
11,820.5,1880.5,34.45,1.8185,2.375,0.9,8.72601859581781
11,249.25,469.6,27.835,0.2585,1.54,0.5,74.90081909747985
11,56.05,160.85,29.455,1.0315,2.675,0.7000000000000001,6.066213584172355
11,223.35,433.1,27.65,0.3618568083722691,2.0175,0.4,74.874528623147
11,923.5,2026.5,35.195,2.95,1.1865,1.0,6.1268104472282845
11,390.05,852.9,30.71,0.5315000000000001,6.5465,0.4,48.78954173534753
11,710.35,1652.5,31.28,1.7534999999999998,2.62,0.7000000000000001,8.407498488422252
11,197.7,486.9,27.56,0.42,2.0125,0.7000000000000001,36.32310559603168
11,105.25,276.4,30.705,1.872,1.4249999999999998,0.9,46.43037943607597
11,923.0,2072.0,33.535,2.614,3.3120000000000003,0.6000000000000001,12.953449540004073
11,816.5,1815.0,32.25,1.809,1.9125,0.4,24.3691367245527
11,835.5,2047.0,34.185,2.013,2.265,0.7000000000000001,24.97231289132109
11,49.95,114.2,31.58,1.379,3.193,0.5,72.74933078621733
11,343.65,772.5,31.8,1.608,3.508,0.8,59.65935581246994
11,416.3,832.5,32.0,0.7204755774321329,1.783,0.2,62.02573457045674
11,0.0,0.0,26.665,0.4499999999999999,0.8694999999999999,0.5,90.0
11,29.15,63.0,28.425,0.3,1.2745,0.7000000000000001,87.40179719006953
11,423.6,919.0,30.415,0.696,1.67,0.8,62.191388884567566
11,35.5,84.4,27.98,0.915,1.9545,0.9,47.29001177426209
11,42.7,114.85,29.95,0.7055,2.535,0.9,33.35269029848266
11,351.3,779.25,31.0,1.1235,1.57,0.7000000000000001,48.73085080547701
11,502.8505,1091.0,28.735,1.763,4.055,0.5,48.64480204968341
11,459.55,1166.7,33.765,1.9075,2.85,0.7000000000000001,24.21184374996018
11,613.15,1265.0,30.575000000000003,1.267,2.7715,0.5,48.671240906346334
11,29.55,99.9,25.450000000000003,0.8025,1.627,0.3,6.676667341858809
11,730.5,1610.5,34.44,3.085,1.084,0.9,8.359961547135338
11,63.95,191.9,28.415,0.8720891960557839,3.0005,0.1,8.984953055083116
11,794.5,1769.5,32.900000000000006,1.4235,2.6870000000000003,0.8,26.41021156196085
11,443.3,1005.5,27.18,1.4300000000000002,4.4665,0.1,35.577365666088056
11,692.8,1630.0,34.79,2.547,1.565,0.5,21.01804983241636
11,848.5,1827.0,31.75,2.579,2.23,0.8,26.81587066302776
11,276.45000000000005,631.3,23.275,1.3685,4.15,0.8,68.75625199479425
11,0.0,0.0,13.67,0.575,3.9535,0.7000000000000001,90.0
11,658.1500000000001,1543.5,30.0,1.6425,5.955,0.7000000000000001,34.57448074946317
11,781.0,1725.0,31.65,2.215,3.3398141962626675,0.6000000000000001,35.801891365030485
11,354.65,673.75,26.865,1.715,4.263,0.9,64.85614599861329
11,626.45,1533.0,26.25,1.419,5.335,0.7000000000000001,38.13206276271952
11,471.0,1023.0,27.95,1.363,4.4,1.0,32.34005364142045
11,653.25,1394.5,30.85,1.889,4.13,0.9,21.967695421345688
11,177.0,373.95,24.07,1.064,4.295,0.9,71.4241002856577
11,189.1,422.85,31.55,2.1305,2.455,0.8,26.6059451011052
11,0.0,0.0,10.63,0.4765,2.3795,0.7000000000000001,90.0
11,99.4,247.0,18.185,2.0865,1.355,0.7000000000000001,55.89927483720331
11,928.5,1982.5,16.6,0.3915,5.244999999999999,0.8,24.727419981815384
11,278.8,587.65,26.59,1.325,4.3125,0.8,72.33769113970983
11,0.0,0.0,14.375,0.7095,2.0205,0.7000000000000001,90.0
11,446.0,960.5,26.5,1.9315,3.335,0.6000000000000001,42.71879534054461
11,914.5,1850.0,30.545,2.05,3.430528386239644,1.1,8.66965689690872
11,696.9,1489.0,18.965,1.0015,3.46,0.5,44.43849598421711
11,0.0,0.0,22.225,0.6565000000000001,0.77,0.6000000000000001,90.0
11,153.45,357.04999999999995,29.1,1.101,5.2765,0.9,74.86469914847234
11,579.7,1273.5,29.645000000000003,1.119,3.125,0.9,49.31597246040518
11,0.0,0.0,18.91,0.3335,1.65,0.8,90.0
11,761.0,1530.5,14.45,0.3545,6.1555,0.8,42.710745852778686
11,192.85,499.9,26.05,1.3565,4.105499999999999,0.9,67.909442828443
11,582.45,1258.5,31.3,1.7025,1.805,0.6000000000000001,48.63998318790712
11,326.95000000000005,639.2,28.855,0.299,2.2945,0.7000000000000001,70.48537696138973
11,0.0,0.0,26.955,0.485,0.8620000000000001,0.3,90.0
11,284.15,582.05,25.525,1.981,1.71,0.7000000000000001,69.11942467488888
11,356.05,793.5,27.97,1.685,2.5745,0.6000000000000001,60.027359286060864
11,531.5999999999999,1199.0,32.2055,1.705,4.41,0.4,52.42614667676353
11,712.45,1693.5,33.07,1.6875,1.46,0.9,41.51279536178355
11,697.95,1520.0,33.95,1.8395,4.4350000000000005,1.0,40.76798395393773
11,626.35,1358.5,34.45,2.5685,2.545,0.7000000000000001,37.44214383993233
11,438.7,1011.0,28.87,1.0465,4.445,0.3,33.514790572805985
11,736.85,1565.0,33.150000000000006,2.5745,2.87,0.6000000000000001,35.31961503628678
11,751.15,1686.5,33.125,2.1245,4.6425,0.6000000000000001,30.707908544292568
11,694.25,1691.0,33.114999999999995,2.273,5.345,0.9,33.328371868608244
11,245.85,586.65,30.7,1.604,1.302,0.3,57.86496661942324
11,619.85,1423.0,31.775,1.5,1.809,0.7000000000000001,23.977177734398616
11,189.55,439.85,28.23,1.498,1.744,0.2,40.219359067765765
11,303.2,685.6,28.815,1.0550000000000002,4.105,0.3,59.87431878512937
11,482.6,1046.5,24.15,1.64,3.8085,0.7000000000000001,59.28178750495916
11,500.75,1101.0,30.925,1.157,6.035,0.3,55.928087138306886
11,394.8,871.5,23.015,0.8845000000000001,6.414,0.3,55.51415161221432
11,399.7,836.5,23.8,0.6025,2.419,0.8,65.34867033167207
11,677.85,1522.5,29.98,1.795,1.37,0.6000000000000001,46.3682505112734
11,815.0,1711.0,33.065,1.253,1.836,0.3,24.316353780665093
11,391.55,927.0,30.35,1.314,3.3725,0.3,27.49991992420444
11,0.0,0.0,28.85,0.174,0.9095,0.7000000000000001,90.0
11,365.3,819.5,29.75,1.4335,5.27,0.6000000000000001,56.15855583493662
11,310.75,642.9,18.335,0.7865,2.1075011964072576,0.9,65.62160662012018
11,0.0,0.0,17.965,0.3,1.237,0.4,90.0
11,0.0,0.0,17.045,0.4305,1.48,0.7000000000000001,90.0
11,259.9,536.35,20.625,1.2,4.9935,0.3,73.10864629997938
10,951.0,1917.677,14.13,9.18,4.6545,0.7000000000000001,20.01
10,492.85,1076.553,21.255,10.595,5.156499999999999,0.5,61.96215178787797
10,-1.869,0.0,10.84,12.33,2.699,0.5,90.0
10,666.35,1269.4899999999998,23.1325,16.735,2.476,0.4,25.399856523726164
10,131.7,266.193,17.229999999999997,7.62,5.265000000000001,0.4,60.16204542870392
10,170.95,350.107,18.925,11.4,2.5415,0.4,69.62675629055725
10,434.8,843.4,23.555,21.785,2.79,0.4,24.43505434479597
10,431.4500000000001,855.4,19.865,10.58,2.66,0.7000000000000001,51.49548134547028
10,498.15,1477.0678484888604,22.625,14.41,3.365,1.1,34.271887888683544
10,483.7,992.309,23.71,15.445,5.1545000000000005,0.8,47.38375258811447
10,398.3,845.2,15.125,10.715,4.215,0.7000000000000001,57.476469769917706
10,922.0,1809.683,21.62,12.61,3.647,0.7000000000000001,24.8877503796068
10,488.8,1008.05,23.735,22.98,3.8985,0.7000000000000001,53.83476541956083
10,369.75,773.6105,18.305,10.1,3.034,0.7000000000000001,72.74067064625552
10,179.25,327.48900000000003,21.755,23.625,5.6625,0.5,69.30010709034845
10,424.25,969.876,19.66,10.185,3.61,0.8,57.11274012148058
10,799.3,1555.063,14.705,9.915,4.984999999999999,0.7000000000000001,33.17224898004128
10,288.3,620.2565,18.135,4.74,3.192,0.9,64.23680893040623
10,417.7,796.3595,16.05,6.045,4.856,0.4,63.19672055578493
10,501.65,1006.33,20.99,19.65,2.0825,0.7000000000000001,67.50055086069415
10,691.7,1405.803,20.67,16.125,2.2475,0.6000000000000001,25.85771725879891
10,0.921,8.7695,20.94,16.535,3.2085,1.0,86.4369444840866
10,64.02000000000001,153.339,19.03,11.65,4.711,0.4,22.75876080186044
10,612.55,1238.105,18.675,12.685,8.415,0.7000000000000001,61.14073275718657
10,407.4500000000001,961.267,23.57,22.845,4.604,0.6000000000000001,57.11274012148058
10,416.7,980.429,22.840000000000003,19.82,5.145,0.8,57.37467173341798
10,497.65,1019.66,16.990000000000002,7.865,2.8725,0.4,61.14073275718657
10,794.6,1560.17,25.16,29.16,2.521,0.5,48.56341960727039
10,420.65,830.0675000000001,19.245,9.86,2.271,0.6000000000000001,21.768208140783432
10,860.5,1698.89,25.965,26.035,7.095,0.5,14.307859095971288
10,412.7000000000001,924.659,13.645,11.295,1.9755,0.7000000000000001,72.80663163231203
10,497.6,1029.6405,20.365,12.425,5.9,1.1,49.34253749018731
10,403.7,911.489,18.205,4.85,3.9615,0.8,62.74060575233149
10,61.83,136.096,21.025,14.46,5.846500000000001,0.4,58.2094633695996
10,692.25,1380.341,22.915,15.77,3.4975,0.7000000000000001,13.407170413280014
10,1047.0,2105.3255,19.455,13.435,10.85,0.6000000000000001,24.798558229702287
10,39.86,81.12950000000001,23.96,25.535,2.8310000000000004,0.6000000000000001,69.50211530402224
10,688.1,1314.052,24.97,21.615,2.2015,0.5,19.4726494486098
10,676.95,1386.315,22.815,15.285,4.5675,1.1,31.79349586285821
10,524.3,992.5725,24.43,20.94,1.6749999999999998,0.5,27.86291883665817
10,930.5,1749.101,1.38,4.615,4.51,0.1,42.22190051768335
10,201.0,965.7247692171276,-4.5425,2.5228219600095296,4.971,0.5,33.70899934272892
10,-2.101,0.0,0.9825,1.46,2.69,0.4,90.0
10,355.29999999999995,664.093,6.014,8.575,7.1025,0.5,65.30632896704024
10,804.65,1607.47,20.76,20.315,2.931,0.5,50.75455105679071
10,1004.5,1827.2,11.364999999999998,11.41,5.277,0.4,25.137695051682115
10,365.5,699.912,22.555,24.035,6.0525,0.6000000000000001,58.40026611996296
10,946.0,1700.35,3.6105,3.985,4.741,0.7000000000000001,19.94759963455691
10,1030.0,1857.3,19.65,22.065,4.202,0.7000000000000001,16.76010450262772
10,-3.1575,0.0,7.816,8.004999999999999,3.675,0.4,90.0
10,541.5,1069.529,-1.164,3.09,4.5175,0.1,54.9834799632288
10,997.5,1720.9634960414571,1.937,4.795,2.4045,0.4,32.96770127231
10,420.3,864.86,1.635,5.18,2.5735,0.4,66.19346476934177
10,668.7,1297.473,13.575,11.86,8.969999999999999,0.4,43.19033923401891
10,495.4,996.01,-0.5965,0.97,2.7075,0.1,41.15146285893989
10,142.6,274.632,5.5075,5.085,13.28,0.5,60.1028803715301
10,898.0,1735.053,0.5569999999999999,3.79,3.3165,0.1,42.41219102606666
10,-2.6665,0.0,2.199,4.175000000000001,2.2675,0.4,90.0
10,286.15,556.636,16.805,14.055,4.836,0.5,18.8321629365464
10,-1.9995,0.0,-7.321999999999999,1.59,1.5665,0.4,90.0
10,995.5,2012.94,24.505,24.865,3.142,0.3,24.244775223836083
10,418.35,843.682,13.74,8.649999999999999,9.625,0.7000000000000001,74.16970623513005
10,723.3499999999999,1337.0,3.3105,3.675,7.593,0.5,53.63198057394576
10,808.5,438.3355,5.4685,3.63,13.78,0.4,46.54115683882337
10,806.85,1572.2735,13.005,11.335,7.335,0.4,28.082013294499585
10,911.0,1841.73,23.08,20.705,3.189,0.9,36.642930920204
10,627.6,1258.738,8.2685,5.225,6.4135,0.4,58.120765726175534
10,-1.147,0.0,12.6,6.265,2.664,0.7000000000000001,90.0
10,840.5,1641.01,16.27,16.080000000000002,8.870000000000001,0.6000000000000001,48.51326964256707
10,79.42,151.834,9.925,8.31,1.3199999999999998,0.4,72.22659428237951
10,396.05,742.267,12.34,5.675000000000001,2.2665,0.4,47.19601780346966
10,331.5,634.681,13.725,11.605,5.715999999999999,0.3,67.43056544548156
10,690.7,1351.19,14.265,12.36,2.9555,0.4,51.614857961036144
10,415.55,891.95,6.85,7.715,6.653499999999999,0.3,74.37456522565223
10,557.45,1213.96,19.465,16.715,3.6195,0.4,54.59969918572539
10,809.9,1571.745,24.545,23.55,4.173,0.9,35.86583113496105
10,244.2,463.841,8.96,2.165,12.56,0.5,74.8410022010241
10,819.45,1195.7185375774843,22.555,14.71,3.2895,1.1,45.0542094893173
10,607.5999999999999,1235.1965,23.265,20.67,3.0475000000000003,0.7000000000000001,62.68490309679167
10,240.75,471.797,15.53,6.640000000000001,2.3315,0.8,46.27809212235113
10,832.5,1679.3,23.105,22.545,2.8725,0.6000000000000001,38.85
10,946.0,1853.144,23.565,21.405,3.3325,0.9,30.85
10,-1.047,0.0,0.1635,1.895,1.9745,0.4,90.0
10,603.8,1169.3000000000002,10.31,9.575,3.098,0.4,61.15043366243315
10,332.55,592.068,-10.285,1.32,5.17,0.3,57.49566487048687
10,595.0,1150.305,-1.7925,0.26,5.563000000000001,0.3,66.23859081298185
10,374.3,789.6800000000001,2.3150000000000004,3.545,5.041183612611036,0.4,64.97986648007908
10,612.2,1223.91,10.635,7.855,7.938499999999999,0.6000000000000001,50.64487242968144
10,312.75,626.6220000000001,11.935,4.94,11.579999999999998,0.5,54.313889234008734
10,-2.3205,0.0,14.555,9.625,2.9215,0.7000000000000001,90.0
10,478.75,879.05,-8.075,1.07,7.95,0.2,57.19393650813173
10,598.4,1198.595,12.875,10.395,9.145,0.3,58.0205216299263
10,-2.1655,0.0,1.05,2.735,10.66,0.4,90.0
10,652.2,1230.79,-0.081,4.995,5.5435,0.4,57.95
10,2.3895,73.458,3.9875,5.79,2.7155,0.3,84.86038160618708
10,834.0,1637.5,22.03377005,7.5970353,2.1379316225,2.8000000000000003,42.12310293978217
10,19.336,46.705,19.05781684,8.30583,1.7682629049999998,5.2,72.24136250647545
10,0.0055,0.483,19.541370255,4.72802225,2.092571417,2.0,90.0
10,333.25,672.05,22.28099851,4.690927,5.170093576,3.5,73.40187684996759
10,957.5,1892.0,29.071682085,17.14459255,5.2548758515,3.4000000000000004,26.08422890665832
10,0.0099999999999999,0.107,16.07222004,5.185704250000001,2.3459405755,3.0,90.0
10,155.8,311.05,16.719845024999998,4.1705682500000005,3.592376442,3.8,71.74439853530438
10,280.7697167756467,562.9669672814205,32.502762782451995,16.6672196,2.884164736872333,3.3000000000000003,71.25206741859576
10,945.5,1825.5,27.550230135,22.02512745,1.840824795,3.2,34.43
10,518.4,1057.5,22.15363157,11.73235,7.1396175635,2.5,60.4118042572189
10,923.5,1806.0,23.62143048,10.55710945,1.7814264345000002,2.8000000000000003,32.44691112751681
10,364.85,715.45,23.73650645,6.00915,4.5603904025,3.5,16.89279672775519
10,353.9,716.7,21.478774575000003,8.78569205,3.452022159,3.8,57.21098792035916
10,123.75,241.6,25.94982735,6.646599999999999,2.215170586,2.8000000000000003,72.61516791767765
10,304.55,617.7,24.35787795,8.014496099999999,11.09925164,2.3000000000000003,48.78631378809333
10,416.55,789.15,27.273028105,21.51875,3.0968852665,3.9,57.0317573636612
10,181.2,371.35,16.04793206,1.3484,5.654292818,2.8000000000000003,71.5231655929138
10,387.85,757.95,24.19368803,8.437803599999999,6.786192614,3.4000000000000004,71.4789482358251
10,291.6,588.8,22.01361729,10.4160114,3.205002296,3.8,23.81255061932557
10,950.5,1810.5,31.60514902,27.917250000000003,5.3355365475,3.4000000000000004,19.94591465556364
10,837.5,1569.5,27.33343895,12.75065,2.159618161,2.1,35.65033032002893
10,846.0,1674.5,30.61642387,17.8770248,5.0112958745,3.5,26.303846623967488
10,302.4,563.9,24.510367145,7.17105,4.018624044,3.5,57.21098792035916
10,323.04999999999995,624.15,27.117049715,12.01595,2.597198366,2.8000000000000003,61.00206169764997
10,382.4,747.45,32.845609845,19.09235,5.22003696,2.7,50.2400839155244
10,775.5,1520.0,25.874892315,22.01584245,1.6702991324999998,2.6,33.91923336863136
10,149.89,308.05,26.874055465,12.03221445,11.313202075,2.3000000000000003,34.30897078287849
10,1003.5,1948.0,23.583159455,14.156438,5.092459651,3.6,26.20836840190761
10,621.35,1217.0,20.760074855,10.92790025,2.6505449135,3.0,48.42145149603654
10,954.5,1862.5,24.779317025,12.5924607,1.2320738544999998,2.8000000000000003,26.1
10,381.9,709.35,22.637540885,14.0908,3.631482589,2.4000000000000004,52.99302844167468
10,88.61,190.7,16.723565315000002,1.2066,7.857166044,2.7,69.12483866850684
10,279.65,540.6,25.078331075,7.756,4.586912243,3.5,45.58145695811385
10,711.8,1414.5,30.939911155,18.97135005,5.268959688,3.5,36.26146166296415
10,0.0245,0.4425,17.794983565000003,0.09715,4.5915485535,3.5,90.0
10,534.4000000000001,1070.0,28.2292771,22.13042525,2.5007362905,2.0,45.97504944590058
10,199.55,372.1,20.26989765,3.4823500000000003,3.2933327485,3.8,38.02064555938861
10,301.79999999999995,530.7,17.955238205,4.4696,2.69753859,0.9,31.23466885185096
10,86.45,176.85,19.576247855,5.52755,3.754253285,3.8,19.52745568579912
10,876.0,1757.0,28.956807325,17.981515549999997,3.984472683,3.8,38.4210344425566
10,735.45,1383.5,22.465904054594432,21.000003900000003,4.12658178576859,1.4,36.5720129604065
10,820.0,1624.3936501219837,14.01701878,11.5716,4.0616067195,0.4,31.95264542586981
10,0.0025,30.779702976588453,4.7865156925,2.1337377,4.373819053,0.3,90.0
10,453.15,812.978782459799,16.29354585518105,5.7834284,6.326579426059174,0.5,52.80829378716553
10,619.2,752.6569768208562,5.9326808535,4.19631425,6.175792562,0.3,58.67202287806048
10,592.05,1331.1930199297203,14.945404645,11.88114485,5.816618326,0.2,51.95447716413318
10,55.365,443.0736987228395,16.206367765,15.56488045,4.527246302,0.3,79.63778345824959
10,98.095,181.35,18.89140912530088,17.849707549999998,3.297627728798857,0.6000000000000001,72.99278907022885
10,118.75,228.8,19.619986434101463,15.15326665,6.728087810477211,1.1,71.56870933027578
10,-0.0655,30.779702976588453,16.789441025000002,11.93425,2.51787147,0.4,90.0
10,541.8,1027.5,22.191603972919744,21.0304712,4.0976741055836285,1.4,47.76991960687399
10,222.5,790.726214364194,13.38801161,9.84185,7.079137751999999,0.3,69.17949449044373
10,160.05,807.2426750402326,13.355911015,4.4074063,8.446137448,0.4,55.67640417020999
10,620.2,1150.797546293737,11.884298045,7.2486,3.8480105795,1.0,40.31024541341529
10,372.2000000000001,1043.303269909228,-0.0982685215,1.8366564,6.531818577999999,0.3,46.0072181703907
10,642.4,793.0456357158068,9.5387277375,8.90495,4.8706240065,0.3,58.67202287806048
10,296.55,222.70773206702108,4.2823663625,5.36675,1.358363239,0.3,74.45797284158556
10,40.99,271.4632812575176,7.2480259235,2.26219195,5.986533694,0.3,70.33710361832344
10,759.35,267.1991143110896,14.64671551,4.67691395,7.165180529000001,0.4,31.66041904600588
10,72.765,114.29671333736948,7.1303468185,0.2893,6.3350199405000005,0.5,65.0468556397429
10,462.25,1156.0182267462797,25.31601380558623,18.5652,2.955404443794462,2.1,47.21844179560426
10,590.8,1609.2282028229745,22.924583018744087,6.53012515,7.831452562494988,0.5,30.3958841194952
10,682.55,866.3264647526091,0.7261347515,3.7207,3.0173560425,0.4,57.72134116440995
10,412.4,650.5756747958169,10.0188880205,5.1129,3.868289856,1.0,51.54079098774689
10,111.05,306.3765198335311,19.858420225,4.9076,2.144967206,1.4,74.15626821265181
10,165.75,340.1,2.247875065,3.0309101,5.7995733705,0.3,61.29391910559548
10,233.4,438.2000000000001,22.17148973,11.0511,6.992932966,1.0,65.00358511064357
10,0.0,0.507,21.992996,3.40326635,4.717288856,2.8000000000000003,90.0
10,637.25,1255.5,23.123127555,18.602182050000003,8.7390049465,0.7000000000000001,51.24777477033791
10,542.05,1073.0,22.832513445,9.13105005,3.9750483695,1.5,63.2247545570873
10,747.5,1449.0,22.79804513,15.6232119,2.7556199235000003,1.5,51.27023699765155
10,761.0,1461.5,21.873639155,15.746202,4.1741943775,1.3,43.634169510253415
10,688.8,1286.0,5.4494235545,6.469897,5.0595378875,0.5,53.532433857701456
10,390.65,755.0,22.921417965,14.73484595,9.6510628815,0.3,60.22905673656502
10,873.0,1583.0,22.48490282,9.254650000000002,2.597144235,2.1,34.17277394097691
10,792.0,1427.5,21.53941959,15.32865,3.574152634,1.2000000000000002,42.02612544333821
